,index,channel_subCount,channel_viewCount,title_on_youtube,up_time,log_view,y
343,343,19298036,10429084768,david guetta - dangerous (official video) ft sam martin,1508,18.75450769202373,1
344,344,361,612793,wardruna - ansur,2040,13.32404792238369,1
345,345,109305,31068645,the civil wars - the one that got away,1958,14.017361011783239,1
346,346,363405,315983887,inna - hot (story version) [official video hd],1889,14.090018481139971,1
347,347,50047,25925091,angie stone - wish i didn't miss you,3340,16.39143546313879,1
348,348,12678648,7517792346,chris brown - privacy (official music video) (explicit version),612,18.788119383912722,1
349,349,967745,1032006805,shania twain - man! i feel like a woman (official music video),3356,18.756868111430787,1
350,350,3282208,3361693339,mariah carey - someday,3002,15.341011489877769,1
351,351,914912,802330946,seo fernandez feat. maikel miki - the boom (cuba dubai mix) official video clip,962,13.22378936293997,1
352,352,19257,8383909,can it stay,1500,10.55776395870708,1
353,353,18118032,12543585853,"z-money ""scales"" (1017 records) (wshh exclusive - official music video)",122,11.837231130977903,1
354,354,1851553,52400052,dillon francis - white boi (ft. lao ra) (official music video),96,15.092068454021382,1
355,355,322899,214626183,scotty mccreery - the trouble with girls,2611,17.217049214718795,1
356,356,3953910,3608460007,mark ronson - feel right ft. mystikal,1316,16.906398408463094,1
357,357,1001887,332272450,lil yachty - peek a boo ft. migos,612,17.97541081133109,1
358,358,1518,311498,maylee todd - homegurl (official video),912,8.834336974017637,1
359,359,560,217635,shit present - kick me (music video),1216,10.008928064994125,1
360,360,7396347,2755333797,daft punk - one more time,3583,18.94186953017651,1
361,361,85434,128898353,dead or alive - lover come back (to me) (official video),1862,13.778864208291962,1
362,362,39259,28207886,kim's caravan - courtney barnett,1342,13.292301913419621,1
363,363,2310989,512944354,"logic - 1-800-273-8255 ft. alessia cara, khalid",487,19.551874336930798,1
364,364,46757,25694806,raheem devaughn - you,3362,16.075086370237393,1
365,365,948,357239,dame tu amor (gimme your love),666,6.329720905522696,1
366,366,32230,28369006,e-chango,186,5.87493073085203,1
367,367,10674519,5905211913,imagine dragons - thunder,593,20.7343793069325,1
368,368,785373,587475436,miranda lambert - vice,831,17.451530096443328,1
369,369,295226,121623438,regina spektor - the trapper and the furrier [official music video],769,12.366331773598969,1
370,370,57526,10018201,mistakes (official video) - influence music & melody noel,248,11.452421460879183,1
371,371,853787,340061286,"breakbot - ""my toy"" (official music video)",983,14.108665128943295,1
372,372,3633836,2581483507,"karol g, shaggy - tu pum pum ft. el capitaan, sekuence",262,17.617814451729192,1
373,373,400525,665686613,orange juice - rip it up (official video),3041,14.740040057793216,1
374,374,6734797,3237983630,macklemore and ryan lewis - my oh my (official video),2896,17.024490782481564,1
375,375,18118034,12543585853,"maxo kream ""grannies"" (wshh exclusive - official music video)",598,15.42340387812967,1
376,376,6464,2258807,betsy - waiting (official music video),686,12.795194529741229,1
377,377,356581,187310826,c. tangana - mala mujer (video oficial),558,17.243272684861232,1
378,378,55509,20734569,marsha ambrosius - run,1652,13.478970119017335,1
379,379,544231,549514655,sting - fragile,3278,18.12201402726303,1
380,380,3243517,561895148,jasmine thompson - old friends (jonas blue remix) [official video],577,14.220655614861514,1
381,381,1275102,750865844,león larregui - como tú (magic music box),2316,18.545585630031525,1
382,382,69800,23005833,yes - owner of a lonely heart (official music video),1818,16.123423731494288,1
383,383,260265,182034550,"christine and the queens - damn, dis-moi (feat. dâm-funk) (clip officiel)",207,15.666604719367916,1
384,384,88284,8988674,steve angello - tiger,1039,12.275575387011326,1
385,385,12678648,7517792346,chris brown - take you down (live),3340,17.530998909372894,1
386,386,335771,80493078,지코 (zico) - soulmate (feat. 아이유) official music video,140,16.497158808055907,1
387,387,5687254,4154782405,the rose (더 로즈) - sorry mv,501,15.999486987064724,1
388,388,97064,34776210,money on the floor (explicit),2594,14.780774294434389,1
389,389,23925556,13852068468,quintino & crossnaders - emf (official music video),803,14.961089762392538,1
390,390,829767,423956738,shinedown - unity (official video),2365,15.254590187424851,1
391,391,5513,481132,kasbo - snow in gothenburg (official video),370,11.383989212783696,1
392,392,425580,139851204,for king & country - pioneers (official music video),171,15.342998010789445,1
393,393,108188,69265628,alabama - how do you fall in love (video),3340,13.528738737773843,1
394,394,15068594,10499143601,maluma - obsesión (official music video),2517,19.061902361864252,1
395,395,292948,60348988,los parras - una buchanan (versión pepe's office),87,8.290794347381356,1
396,396,1338712,446672140,"tini, nacho - te quiero más (official video)",430,18.31613516281185,1
397,397,9851,24113459,five finger death punch - the bleeding,4122,16.97620054725788,1
398,398,18118034,12543585853,"machine gun kelly ""rap devil"" (eminem diss) (wshh exclusive - official music video)",105,18.957974548420154,1
399,399,4929086,4672295667,paffendorf - on & on (official video hq),3570,13.028696446726318,1
400,400,719007,3100775,"rise against -  ""like the angel"" (the ghost note symphonies, vol 1)",192,13.355484189902151,1
401,401,74,11867,letherdive - the bravest (official),2799,8.783855896643942,1
402,402,38093,10965270,janet jackson - nasty (official music video),522,12.846907591706852,1
403,403,2818765,1364518523,big sean - 10 2 10 (official music video),1907,14.762269193285327,1
404,404,66603,57854706,cassidy - hotel (video) ft. r. kelly,3340,17.45773879497964,1
405,405,1702165,1584285608,r. kelly - ignition (remix) (official video),3340,18.993064620389365,1
406,406,2507307,1408624557,the script - hall of fame (official video) ft. will.i.am,2308,19.73392093247669,1
407,407,13686598,9096327428,beyoncé - countdown (album version - video),2628,18.91555036709853,1
408,408,152519,49814726,the national - terrible love,2869,14.311462718121769,1
409,409,2684934,2430842462,whitney houston - i have nothing (official music video),3320,19.534894005446855,1
410,410,5213298,4559889445,britney spears - make me... ft. g-eazy,864,17.95394074327256,1
411,411,85896,63041913,eric b. & rakim - paid in full,3280,16.63658856578073,1
412,412,7104,885903,magic giant - set on fire (acoustic),647,10.297925416795092,1
413,413,409879,462715860,"cristian castro - adiós amor, te vas",115,12.388794122345455,1
414,414,32675,21532079,django django - tic tac toe (official music video),433,13.18524990975952,1
415,415,12936,4722409,miriam bryant - black car (official video),290,14.345396769077004,1
416,416,39470,11341947,insideinfo feat. fable - glimpse (official video),635,9.73613342286396,1
417,417,2352,1049332,middle kids - mistake (official video),320,12.546323448654736,1
418,418,81479,18006030,3lau - how you love me ft. bright lights,1639,16.706264576123008,1
419,419,13686598,9096327428,beyoncé - mine (video) ft. drake,1484,17.425523196106294,1
420,420,27930212,15887450878,i don't wanna live forever (fifty shades darker) bts 1 - zayn & taylor [extended],689,15.369007550406037,1
421,421,70324,63374296,white zombie - more human than human,3357,16.920160328610397,1
422,422,779348,471555180,mumford & sons - i will wait (official music video),2290,18.770488536890376,1
423,423,19845954,5342310767,alan walker - alone,745,20.47705722420535,1
424,424,2196576,1849039971,jonas blue - perfect strangers ft. jp cooper,916,20.001199534525796,1
425,425,13183,17624304,"the war on drugs - ""baby missiles""  (official video)",2713,13.378842667018684,1
426,426,44752,72561998,paula abdul - knocked out,3568,14.122400227775854,1
427,427,84136,24099188,little dragon - high,671,14.113379319473037,1
428,428,14341194,11536374983,[mv] apink(에이핑크) _ petal(꽃잎점),1231,15.788310625019657,1
429,429,876005,486720080,jay-z - guilty until proven innocent ft. r. kelly,3471,15.055398714906964,1
430,430,2721,141307,invisible inc. - same way (official video),263,10.89844157959325,1
431,431,937,813804,another morning stoner,3284,12.669363167206726,1
432,432,8383,181197,amy guess - 10 times out of 10 (official music video),878,10.79294137445669,1
433,433,15470,5323252,bilal - soul sista,2854,15.061963373540758,1
434,434,17559,11558963,big wreck - come what may (official video),1622,11.688558033613386,1
435,435,14915,8409834,chinx - yay,1190,14.781397605171154,1
436,436,19256,9908766,emergency - d'banj [official video],1035,13.970383833799,1
437,437,459043,172991127,prince - i wanna be your lover (official music video),521,15.635527497631925,1
438,438,12833,6404643,suga free - if u stay ready,3313,14.99085855374073,1
439,439,14341194,11536374983,[mv] highlight(하이라이트) _ loved(사랑했나봐),27,14.98418980774516,1
440,440,80105,45884436,vince chong - biarkan,2091,9.842197084093021,1
441,441,695611,709370556,alan jackson - don't rock the jukebox,3320,16.142592537078443,1
442,442,698771,406825731,kelly rowland - down for whatever ft. the wav.s,2616,16.577002310962282,1
443,443,7010148,3793245862,queen - we will rock you (official video),3790,19.388668542287157,1
444,444,3350732,2390320725,madonna - material girl (official music video),479,17.07382876372334,1
445,445,18118037,12543585853,"gunna feat. hoodrich pablo juan ""almighty"" (ysl) (wshh exclusive - official music video)",325,15.580546787607117,1
446,446,175268,103429659,feid - 911 ft. nacho,598,17.303729499897543,1
447,447,331549,18150506,elise trouw - burn (official music video),787,13.289175278897364,1
448,448,0,661081186,nube gris - margarita la diosa de la cumbia,1783,14.151102407158179,1
449,449,1518,311498,maylee todd - downtown (official video),439,9.141526055975824,1
450,450,56028,107872368,genesis - throwing it all away (official music video),3579,13.784693554519462,1
451,451,7020857,62967572,funnel vision 🎵 down with the pew (official music video),324,17.815315421818315,1
452,452,2478610,769172055,joji - will he,425,17.35039033751575,1
453,453,4141113,2743575443,armin van buuren feat. kensington - heading up high (official music video),1042,15.523508273543666,1
454,454,72376,84549841,dave matthews band - too much,3362,14.324900151131708,1
455,455,15654178,11381723530,maroon 5 - this summer's gonna hurt like a motherf****r (explicit),1295,17.901387285725527,1
456,456,404872,100525218,"daya - sit still, look pretty",829,17.165567230088445,1
457,457,685,194858,the katherines - tomorrow (official music video),970,9.553788222333822,1
458,458,245996,125507691,megadeth - sweating bullets,3581,16.525707386745122,1
459,459,515223,244247159,stefflon don - real ting (official video),754,15.19985777462819,1
460,460,43834,9639180,aaron cole - parachute (feat. nobigdyl.) [official music video],222,11.700433548451484,1
461,461,956724,162820753,nicole cross - loosen up (official video),290,11.938271628671542,1
462,462,14875454,389953762,demi lovato - gift of a friend - official music video,3390,16.63450678666912,1
463,463,4698520,3619321227,50 cent - hustler's ambition,3470,17.692213157342902,1
464,464,242292,205868157,the pretenders - don't get me wrong (hd 16:9),1986,14.76821768996357,1
465,465,6150,3753707,stoneface & terminal and ana criado - one heart (music video))),1829,12.756417014956423,1
466,466,804842,274712990,"k. michelle - ""not a little bit""  (official music video)",997,16.011475008340575,1
467,467,10759828,5377607019,"jason derulo - ""want to want me"" (official video)",1365,19.736963800873006,1
468,468,30410,8595888,gawvi - fight for me ft. lecrae,157,14.93218376195004,1
469,469,13512,8981729,goodie mob - black ice (sky high) ft. outkast,1755,14.108716595190584,1
470,470,69,156306,far east movement feat. crystal kay - where the wild things are (official video viva tv),2346,11.58710486314448,1
471,471,19914,5859301,juls ft odunsi the engine and sona - my wave,466,12.753624527728686,1
472,472,1108284,775409115,j alvarez - despierta bien (video oficial),711,16.958296602038804,1
473,473,15068594,10499143601,maluma - el préstamo (official music video),283,19.614088395080604,1
474,474,2371349,636699750,carla morrison - compartir [video oficial],3030,17.93204382011441,1
475,475,541,2056156,ricky martin - por arriba por abajo,3961,14.536346346440112,1
476,476,537978,80344629,"""mr. cab driver"" - lenny kravitz",3731,13.675777115182997,1
477,477,3748291,2590738480,"usher - yeah! ft. lil jon, ludacris",1340,19.34190357301448,1
478,478,1595367,1003205531,i see stars - running with scissors - acoustic (official music video),255,12.73424199361379,1
479,479,334134,84679935,movimiento original - plan (vídeo oficial),689,14.919001592839027,1
480,480,1201161,172542760,435,209,14.888120701979059,1
